Employee_ID,Name,Gender,Department,City,Joining_Date,Experience_Years,Salary,Bonus,Performance_Rating
E0952,Priya Kumar,Male,IT,Hyderabad,2017-02-12,6.4,167941,46276.0,2
E0953,Diya Joshi,Female,HR,Bengaluru,2022-06-10,0.9,155542,32744.0,3
E0954,Aarav Das,Female,Marketing,Pune,2020-07-25,1.8,70982,49820.0,2
E0955,Riya Verma,Male,Sales,Hyderabad,2018-08-27,5.2,44050,8161.0,4
E0956,Rahul Kumar,Female,Sales,Hyderabad,2017-09-15,13.7,102841,42681.0,5
E0957,Ananya Mehta,Female,Finance,Mumbai,2023-08-26,13.9,64014,34057.0,3
E0958,Neha Verma,Male,Operations,Bengaluru,2018-09-28,8.9,126902,9929.0,5
E0959,Aarav Verma,Female,HR,Lucknow,2014-08-15,3.0,129754,43243.0,2
E0960,Aarav Verma,Male,Sales,Mumbai,2023-03-24,5.3,137861,43854.0,5
E0961,Amit Verma,Male,IT,Mumbai,2015-09-20,6.1,130664,19025.0,4
E0962,Aditya Das,Female,Operations,Delhi,2016-07-08,6.5,55314,11146.0,3
E0963,Amit Sharma,Male,Sales,Lucknow,2018-11-04,0.4,162773,35526.0,5
E0964,Rahul Joshi,Female,HR,Jaipur,2019-07-10,8.2,39471,41070.0,4
E0965,Ananya Gupta,Female,Sales,Jaipur,2017-08-28,0.9,139910,47500.0,3
E0966,Riya Mehta,Male,Finance,Lucknow,2023-11-06,8.6,51883,43626.0,2
E0967,Sneha Patel,Male,Operations,Hyderabad,2015-06-14,19.6,107489,32333.0,5
E0968,Sneha Sharma,Female,Operations,Delhi,2012-07-10,12.5,135148,15585.0,5
E0969,Rahul Patel,Male,IT,Lucknow,2021-08-24,6.2,169800,49053.0,5
E0970,Neha Verma,Female,Finance,Delhi,2019-01-01,3.9,140888,10377.0,2
E0971,Ananya Patel,Male,Operations,Hyderabad,2023-04-07,9.8,155757,49618.0,2
E0972,Neha Sharma,Male,HR,Jaipur,2023-10-27,6.1,148020,27787.0,4
E0973,Neha Singh,Female,Operations,Hyderabad,2022-01-18,9.9,35177,49671.0,4
E0974,Rahul Singh,Female,Finance,Delhi,2013-01-03,14.1,145279,42127.0,4
E0975,Neha Mehta,Male,HR,Pune,2018-12-04,2.5,79264,44675.0,5
E0976,Karan Joshi,Male,Marketing,Lucknow,2018-12-11,12.1,175359,26925.0,5
E0977,Sneha Singh,Female,Finance,Mumbai,2017-04-21,1.5,45669,29956.0,2
E0978,Sneha Singh,Female,Marketing,Delhi,2024-02-26,15.3,110774,24378.0,5
E0979,Neha Mehta,Male,IT,Bengaluru,2020-05-11,15.7,152329,38960.0,5
E0980,Sneha Verma,Female,Sales,Hyderabad,2020-02-29,16.6,111808,13544.0,2
E0981,Vivaan Das,Female,IT,Jaipur,2018-11-13,10.0,128335,7457.0,4
E0982,Aditya Verma,Female,Operations,Mumbai,2023-11-01,14.0,168226,42956.0,5
E0983,Aditya Kumar,Female,IT,Pune,2014-12-19,9.5,36560,6153.0,5
E0984,Amit Joshi,Female,HR,Bengaluru,2018-07-31,7.1,153158,46374.0,4
E0985,Ananya Patel,Female,Finance,Hyderabad,2019-01-15,19.5,161880,15106.0,5
E0986,Vivaan Patel,Female,HR,Bengaluru,2019-06-06,10.4,53534,37219.0,2
E0987,Priya Verma,Female,Sales,Jaipur,2016-07-28,4.7,128071,40030.0,5
E0988,Priya Yadav,Male,IT,Lucknow,2014-03-01,5.4,112250,39176.0,2
E0989,Amit Patel,Male,HR,Jaipur,2017-05-02,5.3,69996,20631.0,2
E0990,Priya Singh,Female,Sales,Pune,2024-03-30,0.5,120975,5147.0,2
E0991,Sneha Gupta,Female,Operations,Jaipur,2018-02-27,17.4,118892,47453.0,3
E0992,Neha Singh,Female,IT,Bengaluru,2023-08-19,19.9,57972,45873.0,3
E0993,Neha Singh,Female,IT,Mumbai,2015-11-28,8.4,65590,23782.0,3
E0994,Diya Singh,Male,IT,Pune,2025-04-19,10.8,96592,30553.0,4
E0995,Karan Das,Female,Sales,Hyderabad,2018-06-01,13.9,131579,9986.0,2
E0996,Neha Joshi,Male,IT,Pune,2021-10-29,7.7,148049,18413.0,2
E0997,Riya Kumar,Male,IT,Bengaluru,2022-05-08,0.8,141060,26447.0,2
E0998,Ananya Patel,Male,Finance,Delhi,2016-01-22,16.4,142872,40272.0,4
E0999,Vivaan Joshi,Male,Operations,Delhi,2020-05-30,16.4,31164,12236.0,5
E1000,Rahul Yadav,Male,Finance,Jaipur,2012-04-30,15.1,38972,30570.0,4
E1001,Vivaan Verma,Male,Sales,Jaipur,2012-03-25,8.8,135570,31404.0,4
E1002,Rahul Yadav,Male,HR,Lucknow,2023-04-03,16.8,90051,15454.0,2
E1003,Rahul Joshi,Male,Operations,Delhi,2016-08-22,18.6,90050,16648.0,2
E1004,Rahul Kumar,Female,IT,Pune,2019-06-07,12.4,58027,33674.0,2
E1005,Riya Patel,Female,Sales,Bengaluru,2020-07-31,10.1,87184,45024.0,4
E1006,Riya Gupta,Female,IT,Hyderabad,2024-06-12,10.0,169760,22055.0,2
E1007,Diya Yadav,Male,IT,Pune,2019-03-29,6.0,178806,33814.0,5
E1008,Karan Yadav,Male,Marketing,Delhi,2023-01-20,10.8,154820,29681.0,4
E1009,Amit Yadav,Female,Sales,Hyderabad,2014-02-07,17.8,61597,48519.0,5
E1010,Riya Yadav,Female,IT,Pune,2020-02-03,6.8,88025,33966.0,5
E1011,Amit Yadav,Male,HR,Delhi,2024-11-06,0.9,148920,10485.0,2
E1012,Sneha Verma,Female,Finance,Delhi,2023-11-10,3.6,94998,10884.0,5
E1013,Sneha Gupta,Male,Sales,Hyderabad,2014-03-30,10.2,179165,29619.0,2
E1014,Aditya Verma,Male,IT,Mumbai,2020-09-27,17.3,53316,31852.0,5
E1015,Priya Patel,Female,HR,Jaipur,2019-02-28,8.1,98702,39204.0,2
E1016,Ananya Joshi,Female,Operations,Hyderabad,2017-08-16,3.3,54302,30294.0,4
E1017,Priya Patel,Male,HR,Mumbai,2024-06-17,9.7,80603,40165.0,2
E1018,Priya Singh,Male,IT,Hyderabad,2020-04-29,9.1,143059,38628.0,5
E1019,Karan Yadav,Male,Sales,Jaipur,2020-09-05,12.3,141380,21107.0,4
E1020,Diya Joshi,Female,Operations,Jaipur,2016-09-13,8.6,155841,46910.0,5
E1021,Amit Sharma,Female,Sales,Bengaluru,2024-08-16,11.3,145527,10252.0,3
E1022,Neha Das,Male,Marketing,Mumbai,2017-12-04,17.2,179058,25677.0,3
E1023,Priya Verma,Female,IT,Hyderabad,2018-08-03,8.1,164728,15453.0,2
E1024,Sneha Singh,Male,Operations,Jaipur,2023-12-17,3.5,154218,41034.0,2
E1025,Ananya Mehta,Female,HR,Bengaluru,2022-05-28,6.1,103950,8347.0,2
E1026,Aarav Gupta,Male,Sales,Hyderabad,2025-08-07,15.3,160244,26916.0,5
E1027,Amit Joshi,Female,HR,Bengaluru,2013-08-26,3.3,53663,48019.0,4
E1028,Ananya Mehta,Male,Sales,Hyderabad,2017-12-30,3.0,64154,7393.0,5
E1029,Priya Kumar,Female,Marketing,Pune,2023-06-10,6.6,106987,26016.0,5
E1030,Diya Das,Female,Marketing,Mumbai,2013-07-24,18.5,39018,35307.0,4
E1031,Priya Joshi,Male,Marketing,Hyderabad,2014-11-28,4.0,88434,44144.0,4
E1032,Riya Singh,Male,Marketing,Delhi,2014-10-08,11.0,84286,7941.0,2
E1033,Karan Gupta,Female,HR,Delhi,2015-06-22,5.1,63761,30122.0,4
E1034,Riya Verma,Male,Finance,Pune,2019-10-07,1.5,172727,49330.0,5
E1035,Neha Mehta,Male,Sales,Jaipur,2020-07-09,14.7,173966,22146.0,3
E1036,Aditya Sharma,Female,Finance,Hyderabad,2023-03-18,7.7,50027,10778.0,4
E1037,Rahul Yadav,Male,IT,Pune,2023-09-11,4.7,162031,8329.0,4
E1038,Sneha Singh,Male,Sales,Lucknow,2014-06-18,1.8,74954,33861.0,4
E1039,Amit Joshi,Female,IT,Hyderabad,2025-04-29,9.9,125359,15419.0,5
E1040,Karan Gupta,Male,HR,Hyderabad,2020-05-19,4.1,131103,31984.0,2
E1041,Diya Joshi,Female,HR,Mumbai,2015-11-04,0.5,47918,19948.0,2
E1042,Aarav Joshi,Male,Sales,Jaipur,2021-02-09,13.8,129697,17323.0,4
E1043,Karan Verma,Male,IT,Pune,2024-05-28,12.8,131544,,5
E1044,Vivaan Sharma,Male,HR,Delhi,2020-09-07,12.3,162158,6902.0,5
E1045,Riya Verma,Female,Finance,Pune,2024-03-02,3.6,149166,10214.0,5
E1046,Diya Yadav,Female,Finance,Hyderabad,2024-03-12,14.3,101350,30041.0,3
E1047,Amit Sharma,Female,Marketing,Delhi,2018-08-23,7.4,115520,31491.0,5
E1048,Aditya Joshi,Male,Finance,Hyderabad,2021-02-04,12.5,95348,14479.0,5
E1049,Priya Patel,Female,Operations,Pune,2014-11-29,0.1,38178,20392.0,4
E1050,Rahul Das,Female,HR,Hyderabad,2022-08-02,9.1,126689,6924.0,4
E1051,Ananya Gupta,Female,Finance,Lucknow,2018-06-15,8.9,57634,8785.0,3
E1052,Aditya Verma,Female,Marketing,Hyderabad,2017-12-24,7.4,145029,,3
E1053,Neha Verma,Male,Operations,Mumbai,2021-07-20,0.7,92322,33880.0,4
E1054,Priya Das,Male,Marketing,Jaipur,2018-08-14,13.4,62048,47326.0,4
E1055,Rahul Verma,Male,Operations,Lucknow,2022-11-22,7.7,29319,14862.0,4
E1056,Vivaan Kumar,Female,Sales,Mumbai,2021-09-30,0.0,91063,11918.0,4
E1057,Amit Singh,Female,Operations,Jaipur,2022-09-29,19.9,158906,17835.0,4
E1058,Ananya Patel,Male,Sales,Mumbai,2018-08-14,19.5,50467,34374.0,3
E1059,Aditya Joshi,Male,HR,Bengaluru,2024-03-08,6.7,163230,14312.0,2
E1060,Vivaan Kumar,Female,Finance,Bengaluru,2012-11-01,0.9,47504,6300.0,5
E1061,Diya Gupta,Male,Finance,Hyderabad,2020-06-04,11.1,108293,5650.0,3
E1062,Riya Yadav,Female,Operations,Jaipur,2014-12-25,16.6,51401,13841.0,4
E1063,Vivaan Gupta,Female,Sales,Bengaluru,2022-05-17,1.8,134319,7763.0,4
E1064,Rahul Gupta,Male,Sales,Mumbai,2015-10-29,7.1,171816,14104.0,3
E1065,Diya Singh,Male,Operations,Lucknow,2012-02-22,7.5,152321,16900.0,2
E1066,Priya Yadav,Male,Sales,Delhi,2025-05-08,4.8,114341,5067.0,4
E1067,Sneha Singh,Male,Sales,Mumbai,2016-01-31,20.0,84724,29898.0,2
E1068,Amit Verma,Male,Operations,Delhi,2019-06-11,1.1,143144,12603.0,5
E1069,Rahul Verma,Male,HR,Pune,2024-07-31,3.4,137901,42652.0,3
E1070,Ananya Das,Male,Finance,Jaipur,2024-09-05,16.5,132462,14697.0,2
E1071,Diya Gupta,Male,Sales,Pune,2016-04-11,7.5,140022,43799.0,5
E1072,Ananya Kumar,Female,IT,Pune,2019-06-06,10.9,130774,23246.0,4
E1073,Rahul Gupta,Male,Finance,Mumbai,2019-04-18,1.6,107043,24751.0,4
E1074,Diya Gupta,Female,Finance,Mumbai,2012-07-16,6.2,112021,22710.0,3
E1075,Rahul Singh,Male,Operations,Hyderabad,2012-12-21,8.7,52058,14341.0,5
E1076,Aarav Gupta,Female,HR,Jaipur,2013-02-17,6.5,104902,15967.0,4
E1077,Riya Sharma,Male,Sales,Bengaluru,2024-04-17,15.7,103125,45141.0,4
E1078,Vivaan Das,Female,Marketing,Bengaluru,2017-10-05,16.2,121784,39184.0,4
E1079,Rahul Kumar,Male,Operations,Mumbai,2022-12-03,5.4,85816,25997.0,3
E1080,Riya Yadav,Male,IT,Pune,2021-11-29,0.1,147626,19042.0,2
E1081,Ananya Kumar,Male,Operations,Delhi,2014-06-22,18.3,144154,14871.0,2
E1082,Vivaan Yadav,Female,Operations,Mumbai,2021-11-08,7.3,151658,10423.0,2
E1083,Amit Kumar,Male,Operations,Jaipur,2014-03-27,16.0,73395,7297.0,5
E1084,Riya Mehta,Male,HR,Mumbai,2023-09-05,7.9,91337,32680.0,2
E1085,Aarav Mehta,Male,Finance,Mumbai,2017-12-01,15.7,148906,29740.0,5
E1086,Aarav Gupta,Female,HR,Delhi,2024-05-03,1.7,93980,44239.0,4
E1087,Aarav Sharma,Male,Sales,Pune,2025-07-12,7.8,138856,30575.0,5
E1088,Amit Verma,Male,Sales,Bengaluru,2017-12-07,14.4,96951,40974.0,3
E1089,Aditya Joshi,Female,Sales,Hyderabad,2023-09-15,14.0,158222,45432.0,3
E1090,Rahul Singh,Male,Finance,Delhi,2013-08-04,13.9,51451,9342.0,2
E1091,Neha Yadav,Male,Finance,Bengaluru,2024-12-28,16.5,112780,16003.0,4
E1092,Diya Gupta,Female,Marketing,Hyderabad,2023-12-14,9.0,140960,9580.0,4
E1093,Rahul Mehta,Female,Sales,Mumbai,2013-02-19,8.3,174431,17336.0,5
E1094,Neha Sharma,Female,Finance,Delhi,2020-01-11,14.9,117439,45838.0,2
E1095,Sneha Kumar,Male,Marketing,Mumbai,2019-12-07,15.4,79720,20920.0,3
E1096,Ananya Verma,Male,Operations,Delhi,2014-01-17,11.9,36414,10268.0,5
E1097,Vivaan Das,Male,HR,Mumbai,2012-08-10,12.8,47495,14656.0,3
E1098,Priya Das,Male,Finance,Lucknow,2019-05-16,2.8,166402,8604.0,4
E1099,Ananya Patel,Female,Operations,Lucknow,2019-05-03,14.1,84547,30014.0,4
E1100,Karan Joshi,Female,Sales,Jaipur,2023-02-06,0.5,101266,40562.0,4
E1101,Vivaan Singh,Female,HR,Delhi,2013-01-17,10.5,159647,9684.0,5
E1102,Sneha Gupta,Female,Sales,Pune,2016-02-10,17.8,41403,25331.0,3
E1103,Aditya Sharma,Male,IT,Pune,2019-05-06,7.4,121561,46102.0,5
E1104,Ananya Sharma,Male,Finance,Hyderabad,2014-01-08,12.5,140423,39132.0,4
E1105,Aditya Gupta,Female,Sales,Bengaluru,2014-02-11,8.7,85927,11281.0,2
E1106,Riya Sharma,Female,Finance,Delhi,2015-07-13,11.6,71421,15716.0,3
E1107,Priya Joshi,Male,Operations,Bengaluru,2020-01-20,7.6,103900,18454.0,2
E1108,Karan Das,Female,Sales,Delhi,2016-05-26,11.3,34992,32778.0,3
E1109,Ananya Joshi,Female,Marketing,Pune,2014-06-12,3.2,100390,49736.0,2
E1110,Priya Mehta,Female,Marketing,Hyderabad,2016-03-10,6.7,75335,38041.0,3
E1111,Neha Kumar,Male,Operations,Bengaluru,2023-06-13,12.5,152456,18285.0,5
E1112,Diya Patel,Female,IT,Bengaluru,2020-11-03,10.5,80593,34728.0,5
E1113,Neha Singh,Male,HR,Jaipur,2018-03-08,4.5,164251,6873.0,4
E1114,Neha Das,Male,Marketing,Bengaluru,2018-09-25,0.9,83865,14399.0,5
E1115,Ananya Das,Female,Sales,Hyderabad,2020-07-04,2.2,67401,19973.0,5
E1116,Rahul Das,Male,Marketing,Pune,2020-02-14,7.9,42476,34741.0,5
E1117,Priya Singh,Female,HR,Hyderabad,2012-01-26,14.8,47403,17006.0,5
E1118,Aditya Sharma,Female,HR,Delhi,2014-04-12,10.8,60493,24304.0,3
E1119,Ananya Kumar,Male,HR,Jaipur,2015-02-03,0.2,124551,49593.0,5
E1120,Aditya Sharma,Female,Marketing,Delhi,2025-06-07,13.7,144634,26212.0,2
E1121,Riya Verma,Female,HR,Delhi,2013-08-25,12.0,157033,46959.0,5
E1122,Diya Singh,Female,Sales,Bengaluru,2019-09-12,3.3,126017,26072.0,4
E1123,Karan Gupta,Female,Sales,Lucknow,2016-06-27,17.7,61873,14072.0,3
E1124,Riya Patel,Male,IT,Hyderabad,2017-10-06,0.9,141355,20149.0,2
E1125,Ananya Singh,Male,Sales,Mumbai,2012-09-24,20.0,92776,39127.0,4
E1126,Diya Gupta,Male,Marketing,Pune,2020-06-24,8.9,41688,19095.0,2
E1127,Ananya Singh,Male,Finance,Pune,2017-09-22,12.0,170887,30799.0,3
E1128,Aarav Kumar,Female,IT,Hyderabad,2019-06-15,14.5,59695,28369.0,2
E1129,Priya Das,Female,Marketing,Mumbai,2012-02-13,12.1,104362,31757.0,2
E1130,Sneha Singh,Female,Marketing,Lucknow,2025-08-22,7.4,121375,33694.0,5
E1131,Vivaan Patel,Male,Sales,Jaipur,2022-08-11,5.7,62955,15841.0,4
E1132,Neha Joshi,Female,Marketing,Delhi,2015-11-16,2.2,66109,42738.0,4
E1133,Aarav Verma,Male,Operations,Mumbai,2012-12-07,16.1,58600,12604.0,4
E1134,Rahul Gupta,Female,Marketing,Lucknow,2014-09-23,10.3,76905,14854.0,3
E1135,Amit Das,Male,Finance,Hyderabad,2013-12-31,7.1,75426,21490.0,2
E1136,Vivaan Yadav,Female,Sales,Delhi,2024-12-29,14.5,155277,47108.0,2
E1137,Aarav Das,Female,HR,Bengaluru,2021-08-01,3.4,134053,31639.0,2
E1138,Neha Das,Female,Operations,Pune,2014-10-23,10.8,87422,33209.0,2
E1139,Sneha Gupta,Female,Marketing,Mumbai,2017-10-28,5.6,26219,32488.0,4
E1140,Sneha Sharma,Male,Sales,Delhi,2024-10-14,18.3,97021,31887.0,2
E1141,Riya Sharma,Female,HR,Pune,2023-06-15,7.8,63516,36358.0,2
E1142,Vivaan Gupta,Female,Finance,Lucknow,2017-06-12,8.8,54610,9085.0,4
E1143,Aarav Sharma,Male,Finance,Hyderabad,2019-06-03,14.8,99544,16148.0,3
E1144,Aditya Sharma,Male,HR,Bengaluru,2023-04-09,7.3,69707,31790.0,5
E1145,Ananya Das,Male,IT,Pune,2021-04-26,4.5,51106,17133.0,3
E1146,Neha Gupta,Female,Sales,Delhi,2014-09-05,13.4,57241,16729.0,4
E1147,Aditya Patel,Female,Marketing,Jaipur,2016-04-10,6.9,112080,19535.0,4
E1148,Riya Singh,Female,Operations,Jaipur,2025-09-05,7.0,28925,34812.0,2
E1149,Vivaan Joshi,Female,IT,Hyderabad,2019-04-25,1.9,147028,13699.0,2
E1150,Sneha Gupta,Female,Marketing,Bengaluru,2018-07-10,4.2,170575,47784.0,3
E1151,Rahul Sharma,Male,IT,Bengaluru,2020-07-05,19.3,87923,47654.0,2
E1152,Sneha Verma,Male,Marketing,Jaipur,2023-06-11,7.0,150893,29642.0,4
E1153,Priya Mehta,Female,HR,Hyderabad,2020-01-15,12.2,141862,33700.0,3
E1154,Priya Kumar,Female,Marketing,Pune,2019-07-24,7.9,132149,47329.0,3
E1155,Karan Verma,Female,Sales,Lucknow,2017-11-15,10.3,125481,45116.0,2
E1156,Aditya Mehta,Male,IT,Mumbai,2018-06-15,9.6,48487,8608.0,5
E1157,Aarav Gupta,Male,Finance,Mumbai,2021-02-17,2.2,104660,45997.0,5
E1158,Vivaan Das,Female,Sales,Bengaluru,2025-01-14,8.4,177740,40092.0,5
E1159,Vivaan Das,Male,HR,Bengaluru,2012-03-10,0.4,73833,36174.0,5
E1160,Neha Sharma,Female,Marketing,Delhi,2019-04-25,5.9,131807,43435.0,3
E1161,Aditya Das,Male,HR,Pune,2022-12-23,2.6,135156,31412.0,5
E1162,Diya Joshi,Male,Marketing,Pune,2021-12-04,10.4,112738,44457.0,4
E1163,Priya Das,Female,HR,Hyderabad,2014-02-13,17.1,175943,25847.0,2
E1164,Amit Mehta,Male,IT,Bengaluru,2020-12-12,1.6,79944,15256.0,4
E1165,Amit Mehta,Male,Sales,Lucknow,2015-12-06,1.6,104151,19939.0,4
E1166,Priya Yadav,Male,Operations,Hyderabad,2022-06-09,17.4,44121,44996.0,5
E1167,Karan Verma,Female,Operations,Pune,2012-06-22,7.1,104556,28633.0,5
E1168,Aditya Patel,Male,Sales,Mumbai,2019-10-18,4.1,55019,25584.0,4
E1169,Neha Joshi,Female,IT,Lucknow,2021-05-20,14.1,117300,13544.0,2
E1170,Aditya Patel,Male,Marketing,Delhi,2019-11-11,1.8,163846,34669.0,3
E1171,Rahul Gupta,Female,HR,Bengaluru,2024-12-20,14.1,46086,23334.0,4
E1172,Aarav Singh,Male,Marketing,Bengaluru,2022-03-20,17.3,150387,8174.0,3
E1173,Vivaan Joshi,Female,HR,Pune,2017-11-23,18.9,45645,18785.0,2
E1174,Rahul Verma,Female,Finance,Hyderabad,2015-12-21,8.9,176420,20308.0,2
E1175,Neha Sharma,Female,Marketing,Jaipur,2025-01-15,7.8,131975,9750.0,3
E1176,Vivaan Gupta,Male,Finance,Bengaluru,2017-10-02,8.3,136653,25361.0,2
E1177,Diya Kumar,Male,HR,Bengaluru,2018-03-04,6.5,178123,35061.0,3
E1178,Diya Yadav,Male,Finance,Pune,2022-01-01,4.3,112063,17289.0,5
E1179,Riya Sharma,Male,Operations,Pune,2014-12-20,12.3,59783,11771.0,5
E1180,Sneha Kumar,Male,Sales,Delhi,2023-06-01,8.8,104317,32543.0,4
E1181,Aditya Patel,Female,Sales,Lucknow,2025-06-06,2.5,139283,39625.0,3
E1182,Priya Patel,Female,IT,Jaipur,2024-03-21,13.0,26789,11866.0,2
E1183,Karan Gupta,Female,Marketing,Mumbai,2023-11-25,1.6,25734,30162.0,2
E1184,Aditya Verma,Female,HR,Mumbai,2018-04-08,9.8,106293,8711.0,4
E1185,Karan Singh,Female,Operations,Bengaluru,2012-07-31,5.0,121669,43841.0,3
E1186,Amit Das,Female,Operations,Pune,2014-08-04,0.6,141825,22153.0,3
E1187,Amit Singh,Female,Marketing,Bengaluru,2016-07-04,6.4,159884,19241.0,5
E1188,Diya Das,Female,Sales,Lucknow,2018-05-14,7.3,179773,38435.0,4
E1189,Aditya Kumar,Female,Operations,Bengaluru,2012-03-16,1.9,169598,42471.0,2
E1190,Diya Das,Female,Sales,Pune,2023-12-05,4.4,26635,36154.0,5
E1191,Karan Yadav,Male,IT,Pune,2014-11-04,5.8,42832,24437.0,2
E1192,Vivaan Gupta,Female,Sales,Lucknow,2013-12-27,8.6,143078,6716.0,4
E1193,Vivaan Joshi,Female,Operations,Lucknow,2021-10-02,16.0,138006,36341.0,2
E1194,Ananya Gupta,Female,Operations,Pune,2024-12-18,4.9,81378,32469.0,2
E1195,Aditya Kumar,Female,Operations,Pune,2021-09-05,10.7,169010,23919.0,4
E1196,Sneha Sharma,Female,HR,Hyderabad,2021-03-14,5.6,132615,37849.0,5
E1197,Diya Gupta,Male,Finance,Pune,2021-05-22,8.9,139331,40019.0,3
E1198,Aarav Mehta,Female,Operations,Lucknow,2012-09-14,13.9,100464,17361.0,5
E1199,Sneha Singh,Male,HR,Delhi,2020-11-20,6.9,129050,17103.0,3
E1200,Sneha Verma,Female,Sales,Mumbai,2013-05-17,12.1,141068,8160.0,5
E1201,Aditya Das,Male,Operations,Bengaluru,2018-12-12,14.9,119821,12961.0,2
E1202,Aditya Yadav,Female,HR,Mumbai,2017-10-22,19.5,96112,43539.0,3
E1203,Aditya Joshi,Female,Finance,Jaipur,2022-04-23,3.2,157940,18823.0,2
E1204,Vivaan Sharma,Male,IT,Lucknow,2022-12-29,14.1,38674,43045.0,4
E1205,Vivaan Verma,Female,Sales,Jaipur,2015-04-11,18.4,25341,47903.0,2
E1206,Neha Kumar,Female,HR,Mumbai,2016-07-26,3.1,93232,6782.0,5
E1207,Priya Sharma,Male,HR,Hyderabad,2018-06-16,9.8,57678,14416.0,5
E1208,Aarav Mehta,Male,IT,Hyderabad,2012-11-27,8.8,66534,28865.0,3
E1209,Priya Das,Male,Sales,Lucknow,2023-10-25,13.6,74973,20336.0,3
E1210,Vivaan Verma,Male,IT,Mumbai,2023-08-20,4.1,35052,5005.0,4
E1211,Aarav Patel,Male,HR,Jaipur,2018-12-03,17.7,137394,30965.0,5
E1212,Diya Verma,Female,Operations,Mumbai,2024-11-27,13.9,34311,30439.0,5
E1213,Riya Mehta,Male,Operations,Pune,2012-08-02,1.2,41396,42314.0,4
E1214,Sneha Singh,Male,Operations,Jaipur,2016-12-17,7.5,148956,14583.0,3
E1215,Aditya Kumar,Male,Sales,Mumbai,2017-01-09,8.8,117340,36217.0,3
E1216,Rahul Das,Male,Finance,Mumbai,2021-06-19,11.2,167150,40980.0,3
E1217,Diya Joshi,Male,Operations,Jaipur,2013-08-21,18.0,140898,40229.0,2
E1218,Aarav Gupta,Female,Sales,Bengaluru,2016-01-03,14.7,49978,28947.0,3
E1219,Vivaan Mehta,Male,Marketing,Mumbai,2019-06-17,2.8,125904,28740.0,3
E1220,Karan Yadav,Male,Sales,Bengaluru,2022-01-01,1.9,98078,48428.0,4
E1221,Amit Sharma,Female,Marketing,Lucknow,2025-07-06,10.2,178136,16068.0,5
E1222,Priya Kumar,Female,Sales,Mumbai,2014-03-10,17.2,136742,29975.0,3
E1223,Rahul Joshi,Male,HR,Pune,2024-12-26,13.5,152845,37542.0,4
E1224,Priya Yadav,Female,HR,Jaipur,2015-11-07,16.7,165085,16207.0,2
E1225,Neha Joshi,Male,IT,Mumbai,2014-01-07,8.4,105726,8792.0,3
E1226,Ananya Das,Male,Operations,Jaipur,2012-04-16,17.6,169732,15817.0,5
E1227,Diya Yadav,Male,Marketing,Pune,2018-01-14,5.0,77995,44942.0,4
E1228,Neha Yadav,Male,IT,Delhi,2025-07-25,9.6,73327,,3
E1229,Ananya Gupta,Female,Operations,Lucknow,2017-03-25,3.2,104516,23710.0,4
E1230,Neha Patel,Male,Sales,Bengaluru,2013-02-09,0.2,53166,13171.0,2
E1231,Karan Gupta,Female,HR,Pune,2018-06-25,10.8,87511,15728.0,2
E1232,Priya Das,Female,Operations,Hyderabad,2013-01-27,12.3,56122,44687.0,3
E1233,Diya Das,Female,IT,Hyderabad,2015-05-03,16.5,82469,35994.0,3
E1234,Neha Verma,Male,HR,Lucknow,2015-12-19,9.9,153523,6205.0,4
E1235,Amit Yadav,Male,Sales,Bengaluru,2013-07-07,5.4,174838,5882.0,5
E1236,Vivaan Kumar,Female,Sales,Delhi,2018-03-09,9.6,175731,27555.0,5
E1237,Karan Gupta,Male,Sales,Pune,2016-05-03,11.9,146311,,5
E1238,Aditya Kumar,Male,IT,Hyderabad,2022-11-25,19.8,70050,26107.0,5
E1239,Amit Das,Male,IT,Lucknow,2016-07-09,8.1,107608,12577.0,5
E1240,Aarav Joshi,Male,IT,Hyderabad,2015-10-25,0.1,106402,14230.0,5
E1241,Ananya Verma,Female,Sales,Hyderabad,2015-12-19,10.3,117182,9322.0,4
E1242,Riya Sharma,Male,HR,Mumbai,2014-04-06,1.8,151392,19512.0,4
E1243,Ananya Das,Male,Sales,Delhi,2015-10-11,4.5,131882,15583.0,4
E1244,Amit Yadav,Female,HR,Bengaluru,2012-02-23,6.8,149093,21159.0,2
E1245,Neha Mehta,Male,IT,Lucknow,2025-06-03,11.7,119792,,2
E1246,Aditya Yadav,Male,Finance,Bengaluru,2014-06-21,15.4,36199,17271.0,4
E1247,Ananya Kumar,Male,HR,Hyderabad,2013-11-25,19.5,52286,22622.0,4
E1248,Vivaan Mehta,Female,Finance,Delhi,2021-08-11,18.5,175903,41760.0,3
E1249,Amit Joshi,Male,Operations,Jaipur,2016-07-09,10.6,26767,31712.0,3
E1250,Rahul Joshi,Female,Operations,Lucknow,2021-02-11,6.8,75765,36254.0,2
E1251,Karan Joshi,Male,Marketing,Jaipur,2012-03-21,15.2,34880,38092.0,4
E1252,Karan Kumar,Male,Marketing,Jaipur,2017-08-07,8.3,120230,30375.0,5
E1253,Vivaan Mehta,Female,HR,Lucknow,2013-07-02,8.3,102688,27362.0,3
E1254,Ananya Joshi,Male,IT,Mumbai,2024-11-06,9.0,82570,6386.0,4
E1255,Diya Yadav,Female,Finance,Mumbai,2014-11-29,3.5,30545,29633.0,3
E1256,Ananya Singh,Male,Sales,Delhi,2022-11-02,13.4,33372,48253.0,3
